Lower	Upper	Sex	Exposure	scenario	predicted_CSO	total_cso_driven	total_ncso_driven	overall_ppv	ppv_first	ppv_xct	diagnostic_ls_css_first	diagnostic_ls_css_xct	diagnostic_ls_os_first	diagnostic_ls_os_xct
70	74	Male	Former	old_4	Head and neck	161	52	79	67	35	6.7	13.6	7.4	17.6
70	74	Male	Former	old_4	Kidney	15	9	62	40	37	8.7	11.4	10.5	14.4
70	74	Male	Former	old_4	Liver, bile duct	71	24	77	66	34	8.7	14.7	11.4	18.5
70	74	Male	Former	old_4	Lung	420	125	78	70	25	5.5	19.5	7.4	23.7
70	74	Male	Former	old_4	Lymphoid lineage	168	69	66	59	19	19.3	28.7	21.4	35.5
70	74	Male	Former	old_4	Melanocytic lineage	4	3	39	30	13	Inf	36.9	Inf	46.7
70	74	Male	Former	old_4	Myeloid lineage	0	0	13	1	13	Inf	36.6	Inf	46.3
70	74	Male	Former	old_4	Neuroendocrine cells	111	51	65	54	24	8.8	17.9	11.5	23.7
70	74	Male	Former	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Former	old_4	Pancreas, gallbladder	105	49	65	53	26	15.8	18	21.3	23.2
70	74	Male	Former	old_4	Plasma cell neoplasm	58	29	52	49	6	Inf	84.7	Inf	107.1
70	74	Male	Former	old_4	Prostate	61	22	76	64	34	25.7	12.1	30.1	16
70	74	Male	Former	old_4	Stomach, esophagus	90	43	64	52	24	8.3	23.5	10.8	30.3
70	74	Male	Former	old_4	Thyroid gland	0	0	13	0	13	Inf	36.9	Inf	46.7
70	74	Male	Former	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_3	Anus	12	9	40	26	19	18.1	26.9	16.5	34.2
70	74	Male	Never	old_3	Bladder, urothelial	35	7	86	80	26	5.8	16	6.7	19.8
70	74	Male	Never	old_3	Bone and soft tissue	24	7	77	71	21	4.3	23.1	4.8	29.9
70	74	Male	Never	old_3	Breast	70	66	27	5	23	105	20.3	132.6	25.1
70	74	Male	Never	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_3	Colon, rectum	343	95	79	72	23	4.7	25.5	5.6	32.1
70	74	Male	Never	old_3	Head and neck	203	52	83	75	34	6.1	15.9	6.7	19.8
70	74	Male	Never	old_3	Kidney	20	10	71	50	42	6.6	10.8	8	13
70	74	Male	Never	old_3	Liver, bile duct	102	29	84	71	46	8.6	12	11.2	14.8
70	74	Male	Never	old_3	Lung	188	132	50	30	29	12.9	17	17.3	20.5
70	74	Male	Never	old_3	Lymphoid lineage	311	73	82	76	23	13.8	22.7	15.2	27.7
70	74	Male	Never	old_3	Melanocytic lineage	5	3	55	44	19	Inf	26.6	Inf	33.9
70	74	Male	Never	old_3	Myeloid lineage	0	0	19	1	18	Inf	26.4	Inf	33.6
70	74	Male	Never	old_3	Neuroendocrine cells	65	47	41	28	18	13.7	28.9	16.8	37.5
70	74	Male	Never	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_3	Pancreas, gallbladder	169	51	79	70	29	13.1	17.3	17.6	22.2
70	74	Male	Never	old_3	Plasma cell neoplasm	73	30	62	58	8	Inf	59	Inf	75
70	74	Male	Never	old_3	Prostate	101	19	85	81	22	16.1	20.4	17.8	26.4
70	74	Male	Never	old_3	Stomach, esophagus	97	48	67	51	33	8.5	19.7	10.9	25.4
70	74	Male	Never	old_3	Thyroid gland	0	0	19	0	19	Inf	26.7	Inf	33.9
70	74	Male	Never	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_4	Anus	10	8	31	23	10	20.2	48.3	18.7	61.8
70	74	Male	Never	old_4	Bladder, urothelial	20	6	75	70	15	6.6	29.7	7.7	37.1
70	74	Male	Never	old_4	Bone and soft tissue	14	6	62	56	13	5.3	36.9	6	48
70	74	Male	Never	old_4	Breast	61	59	16	3	14	182.6	33.9	230.6	42.1
70	74	Male	Never	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_4	Colon, rectum	274	84	73	69	13	4.8	46.4	5.7	59.1
70	74	Male	Never	old_4	Head and neck	101	44	66	57	21	7.9	24.6	8.8	30.7
70	74	Male	Never	old_4	Kidney	12	8	53	36	26	9.6	16.9	11.6	20.5
70	74	Male	Never	old_4	Liver, bile duct	56	22	72	60	28	9.5	18.5	12.5	22.9
70	74	Male	Never	old_4	Lung	155	112	40	28	16	13.9	30.3	18.6	36.9
70	74	Male	Never	old_4	Lymphoid lineage	164	66	66	60	14	18.9	37.8	21	46.2
70	74	Male	Never	old_4	Melanocytic lineage	4	2	38	30	10	Inf	47.8	Inf	60.9
70	74	Male	Never	old_4	Myeloid lineage	0	0	11	1	10	Inf	47.5	Inf	60.5
70	74	Male	Never	old_4	Neuroendocrine cells	55	43	30	22	11	17.5	46.8	21.6	61
70	74	Male	Never	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_4	Pancreas, gallbladder	95	44	62	54	17	15.4	28.9	20.9	37.1
70	74	Male	Never	old_4	Plasma cell neoplasm	57	29	52	49	4	Inf	111.7	Inf	142.3
70	74	Male	Never	old_4	Prostate	56	17	74	69	14	23.6	31.7	27.6	41.1
70	74	Male	Never	old_4	Stomach, esophagus	66	40	51	39	19	10.8	32.2	13.9	41.4
70	74	Male	Never	old_4	Thyroid gland	0	0	11	0	11	Inf	47.8	Inf	61
70	74	Male	Never	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Any	old_3	Anus	25	20	75	21	68	28.3	4.8	33.2	5.5
75	79	Female	Any	old_3	Bladder, urothelial	28	6	84	78	26	5.3	15	6.9	18
75	79	Female	Any	old_3	Bone and soft tissue	26	14	81	45	66	7.5	5	8.6	5.8
75	79	Female	Any	old_3	Breast	265	64	83	76	28	7.1	14.7	7.9	17.6
75	79	Female	Any	old_3	Cervix	15	3	84	80	21	3.9	21.2	4.5	25.3
75	79	Female	Any	old_3	Colon, rectum	362	93	82	74	29	4.6	15.1	5.7	17.9
75	79	Female	Any	old_3	Head and neck	177	63	83	64	51	6.4	7.9	7.1	9.6
75	79	Female	Any	old_3	Kidney	16	10	68	36	50	8.6	9.5	10.5	11.6
75	79	Female	Any	old_3	Liver, bile duct	77	30	82	62	52	14.6	11.8	19.1	14.3
75	79	Female	Any	old_3	Lung	457	124	82	73	32	5.6	14.4	7.4	17.3
75	79	Female	Any	old_3	Lymphoid lineage	272	69	81	75	26	14.7	18.9	16.1	22.8
75	79	Female	Any	old_3	Melanocytic lineage	3	3	42	26	22	Inf	20	Inf	23.9
75	79	Female	Any	old_3	Myeloid lineage	0	0	22	1	21	Inf	19.8	Inf	23.6
75	79	Female	Any	old_3	Neuroendocrine cells	129	52	73	59	32	8.7	14.3	11.9	18.2
75	79	Female	Any	old_3	Ovary	164	16	93	90	27	2.8	16.7	3.1	19.7
75	79	Female	Any	old_3	Pancreas, gallbladder	196	55	83	72	40	17	10.2	20.9	12.3
75	79	Female	Any	old_3	Plasma cell neoplasm	60	28	57	53	9	Inf	44.4	Inf	53
75	79	Female	Any	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Any	old_3	Stomach, esophagus	83	48	65	41	40	11.4	15.9	14.2	19.4
75	79	Female	Any	old_3	Thyroid gland	0	0	22	0	22	Inf	20	Inf	23.9
75	79	Female	Any	old_3	Uterus	164	107	71	35	56	11.9	4.9	13.4	5.5
75	79	Female	Any	old_4	Anus	16	12	60	26	46	22.8	7.2	26.7	8.3
75	79	Female	Any	old_4	Bladder, urothelial	16	5	72	67	15	6.2	27.7	8	33.6
75	79	Female	Any	old_4	Bone and soft tissue	15	9	67	37	48	9.1	7.3	10.4	8.5
75	79	Female	Any	old_4	Breast	156	55	71	64	18	8.3	24	9.3	29.2
75	79	Female	Any	old_4	Cervix	7	3	68	63	12	4.9	38.1	5.7	46.1
75	79	Female	Any	old_4	Colon, rectum	286	80	77	72	17	4.7	27.4	5.8	32.8
75	79	Female	Any	old_4	Head and neck	92	48	66	47	36	8.8	11.7	9.7	14.4
75	79	Female	Any	old_4	Kidney	11	8	52	24	36	13.3	12.8	16.4	16
75	79	Female	Any	old_4	Liver, bile duct	44	22	67	50	35	17	16.8	22.1	20.5
75	79	Female	Any	old_4	Lung	364	105	77	71	20	5.8	24.3	7.7	29.8
75	79	Female	Any	old_4	Lymphoid lineage	144	62	64	57	17	20.5	30.4	22.4	37.1
75	79	Female	Any	old_4	Melanocytic lineage	3	2	27	16	12	Inf	36.3	Inf	43.8
75	79	Female	Any	old_4	Myeloid lineage	0	0	12	1	12	Inf	36.1	Inf	43.5
75	79	Female	Any	old_4	Neuroendocrine cells	104	46	66	55	24	9.5	19.2	13.1	24.9
75	79	Female	Any	old_4	Ovary	71	13	84	81	15	3.2	30.4	3.6	36.2
75	79	Female	Any	old_4	Pancreas, gallbladder	106	44	69	58	26	19.7	16.3	24	20
75	79	Female	Any	old_4	Plasma cell neoplasm	48	27	46	44	5	Inf	86	Inf	103.8
75	79	Female	Any	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Any	old_4	Stomach, esophagus	56	39	48	31	25	15.4	24.2	19.8	29.8
75	79	Female	Any	old_4	Thyroid gland	0	0	12	0	12	Inf	36.3	Inf	43.9
75	79	Female	Any	old_4	Uterus	94	71	50	24	34	17.2	8.3	19.4	9.4
75	79	Female	Current	old_3	Anus	32	27	80	16	76	36.2	4.2	42.5	4.9
75	79	Female	Current	old_3	Bladder, urothelial	54	7	92	87	33	4.6	12	6	14.6
75	79	Female	Current	old_3	Bone and soft tissue	32	20	85	37	76	9.1	4.7	10.4	5.7
75	79	Female	Current	old_3	Breast	279	78	84	72	41	7.5	10.2	8.3	12.4
75	79	Female	Current	old_3	Cervix	21	3	89	85	28	3.7	16.2	4.2	19.7
75	79	Female	Current	old_3	Colon, rectum	471	109	86	77	39	4.5	11.9	5.6	14.5
75	79	Female	Current	old_3	Head and neck	441	100	93	77	69	5.4	6	5.9	7.5
75	79	Female	Current	old_3	Kidney	24	17	79	32	69	9.7	6.7	11.8	8.5
75	79	Female	Current	old_3	Liver, bile duct	120	40	88	66	65	13.6	9.2	17.7	11.4
75	79	Female	Current	old_3	Lung	1562	169	95	89	50	4.6	9.4	6.1	11.5
75	79	Female	Current	old_3	Lymphoid lineage	283	80	82	72	36	15.3	13.3	16.7	16.5
75	79	Female	Current	old_3	Melanocytic lineage	4	3	46	24	29	Inf	15.3	Inf	18.5
75	79	Female	Current	old_3	Myeloid lineage	0	0	29	1	28	Inf	15.1	Inf	18.3
75	79	Female	Current	old_3	Neuroendocrine cells	385	85	91	78	58	6.9	7.5	9.3	9.8
75	79	Female	Current	old_3	Ovary	166	17	93	90	33	2.8	13.6	3.2	16.3
75	79	Female	Current	old_3	Pancreas, gallbladder	287	75	89	74	56	16.8	7.8	20.6	9.7
75	79	Female	Current	old_3	Plasma cell neoplasm	61	30	58	51	13	Inf	32.2	Inf	39.1
75	79	Female	Current	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Current	old_3	Stomach, esophagus	121	62	76	49	53	10.1	11.4	12.8	14.2
75	79	Female	Current	old_3	Thyroid gland	0	0	29	0	29	Inf	15.3	Inf	18.5
75	79	Female	Current	old_3	Uterus	167	109	72	35	57	12.1	4.9	13.6	5.5
75	79	Female	Current	old_4	Anus	19	14	66	22	57	26.9	5.8	31.6	6.8
75	79	Female	Current	old_4	Bladder, urothelial	30	6	85	80	21	5	20.3	6.5	25
75	79	Female	Current	old_4	Bone and soft tissue	19	13	74	29	64	11.7	5.9	13.3	7.3
75	79	Female	Current	old_4	Breast	165	64	72	61	29	8.8	14.7	9.8	18.3
75	79	Female	Current	old_4	Cervix	10	3	76	71	18	4.4	26.2	5.1	32.4
75	79	Female	Current	old_4	Colon, rectum	368	91	82	75	27	4.5	18.3	5.6	22.8
75	79	Female	Current	old_4	Head and neck	205	74	85	64	59	6.5	7.3	7.2	9.4
75	79	Female	Current	old_4	Kidney	16	13	68	21	59	15	7.6	18.5	9.8
75	79	Female	Current	old_4	Liver, bile duct	66	29	78	56	50	15.1	10.9	19.7	13.8
75	79	Female	Current	old_4	Lung	1216	131	93	89	36	4.6	13.8	6.2	17.2
75	79	Female	Current	old_4	Lymphoid lineage	152	70	66	54	26	21.6	18.9	23.6	23.8
75	79	Female	Current	old_4	Melanocytic lineage	3	2	31	16	18	Inf	25	Inf	30.9
75	79	Female	Current	old_4	Myeloid lineage	0	0	18	1	17	Inf	24.8	Inf	30.6
75	79	Female	Current	old_4	Neuroendocrine cells	301	70	88	77	50	7.1	8.6	9.7	11.4
75	79	Female	Current	old_4	Ovary	72	14	84	80	21	3.2	22.4	3.6	27.4
75	79	Female	Current	old_4	Pancreas, gallbladder	152	58	79	62	44	18.8	10.1	22.8	12.9
75	79	Female	Current	old_4	Plasma cell neoplasm	49	28	47	43	8	Inf	57	Inf	70.3
75	79	Female	Current	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Current	old_4	Stomach, esophagus	78	47	63	40	38	12.6	14.7	16.5	18.6
75	79	Female	Current	old_4	Thyroid gland	0	0	18	0	18	Inf	25	Inf	30.9
75	79	Female	Current	old_4	Uterus	95	72	50	24	35	17.5	8.2	19.7	9.3
75	79	Female	Former	old_3	Anus	27	22	77	19	72	31.1	4.5	36.5	5.2
75	79	Female	Former	old_3	Bladder, urothelial	36	6	87	82	28	5	14.1	6.5	16.9
75	79	Female	Former	old_3	Bone and soft tissue	27	15	82	44	67	7.6	5	8.7	5.7
75	79	Female	Former	old_3	Breast	266	65	83	76	30	7.1	14.1	7.9	16.9
75	79	Female	Former	old_3	Cervix	17	3	87	83	22	3.8	20.5	4.3	24.6
75	79	Female	Former	old_3	Colon, rectum	382	94	83	75	30	4.6	14.7	5.7	17.4
75	79	Female	Former	old_3	Head and neck	181	68	83	63	54	6.6	7.4	7.3	8.9
75	79	Female	Former	old_3	Kidney	18	11	71	39	52	7.9	9.1	9.6	11.2
75	79	Female	Former	old_3	Liver, bile duct	82	30	83	64	52	14.1	11.5	18.4	13.9
75	79	Female	Former	old_3	Lung	525	128	84	76	34	5.4	13.6	7.2	16.5
75	79	Female	Former	old_3	Lymphoid lineage	273	70	81	74	27	14.8	18.1	16.1	21.9
75	79	Female	Former	old_3	Melanocytic lineage	3	3	43	26	22	Inf	19.2	Inf	23
75	79	Female	Former	old_3	Myeloid lineage	0	0	23	1	22	Inf	19	Inf	22.8
75	79	Female	Former	old_3	Neuroendocrine cells	144	54	76	62	35	8.3	13.1	11.4	16.7
75	79	Female	Former	old_3	Ovary	164	16	93	90	28	2.8	16.2	3.2	19.2
75	79	Female	Former	old_3	Pancreas, gallbladder	192	56	83	71	42	17.4	9.9	21.3	11.9
75	79	Female	Former	old_3	Plasma cell neoplasm	60	28	57	52	10	Inf	42.4	Inf	50.8
75	79	Female	Former	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Former	old_3	Stomach, esophagus	89	49	67	45	40	10.7	15.3	13.5	18.7
75	79	Female	Former	old_3	Thyroid gland	0	0	23	0	23	Inf	19.2	Inf	23
75	79	Female	Former	old_3	Uterus	165	107	71	35	56	11.9	4.9	13.5	5.5
75	79	Female	Former	old_4	Anus	17	13	62	24	50	24.2	6.5	28.4	7.6
75	79	Female	Former	old_4	Bladder, urothelial	20	5	77	73	16	5.6	25.8	7.3	31.3
75	79	Female	Former	old_4	Bone and soft tissue	15	10	68	36	49	9.3	7.1	10.6	8.4
75	79	Female	Former	old_4	Breast	157	56	71	64	19	8.4	22.7	9.3	27.7
75	79	Female	Former	old_4	Cervix	8	3	71	67	13	4.6	36.4	5.3	44.3
75	79	Female	Former	old_4	Colon, rectum	301	81	78	73	18	4.6	26.1	5.7	31.5
75	79	Female	Former	old_4	Head and neck	94	51	67	46	39	9	10.6	10	13.2
75	79	Female	Former	old_4	Kidney	11	8	55	27	38	12	12	14.8	15.1
75	79	Female	Former	old_4	Liver, bile duct	46	22	69	52	35	16.3	16.1	21.2	19.7
75	79	Female	Former	old_4	Lung	416	107	80	74	21	5.5	22.6	7.4	27.9
75	79	Female	Former	old_4	Lymphoid lineage	145	63	65	57	18	20.6	28.8	22.5	35.3
75	79	Female	Former	old_4	Melanocytic lineage	3	2	27	16	13	Inf	34.5	Inf	41.8
75	79	Female	Former	old_4	Myeloid lineage	0	0	13	1	12	Inf	34.3	Inf	41.5
75	79	Female	Former	old_4	Neuroendocrine cells	116	48	70	59	26	9	17.2	12.4	22.4
75	79	Female	Former	old_4	Ovary	71	14	84	81	16	3.2	29.2	3.6	34.9
75	79	Female	Former	old_4	Pancreas, gallbladder	105	45	69	57	28	20.2	15.4	24.7	19
75	79	Female	Former	old_4	Plasma cell neoplasm	48	27	47	44	5	Inf	81.4	Inf	98.6
75	79	Female	Former	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Former	old_4	Stomach, esophagus	60	39	51	34	26	14.2	23.1	18.4	28.5
75	79	Female	Former	old_4	Thyroid gland	0	0	13	0	13	Inf	34.5	Inf	41.8
75	79	Female	Former	old_4	Uterus	94	71	50	24	34	17.2	8.3	19.5	9.4
75	79	Female	Never	old_3	Anus	22	17	72	23	63	25.4	5.1	29.9	5.9
75	79	Female	Never	old_3	Bladder, urothelial	19	6	76	69	24	6.3	16.5	8.2	19.7
75	79	Female	Never	old_3	Bone and soft tissue	25	13	80	47	63	7.1	5.1	8.1	5.8
75	79	Female	Never	old_3	Breast	261	60	83	77	24	7	17.3	7.8	20.5
75	79	Female	Never	old_3	Cervix	12	3	81	77	19	4.1	23.4	4.6	27.7
75	79	Female	Never	old_3	Colon, rectum	329	89	80	73	25	4.7	16.7	5.8	19.4
75	79	Female	Never	old_3	Head and neck	113	53	73	53	41	7.8	9.7	8.6	11.4
75	79	Female	Never	old_3	Kidney	14	9	63	36	42	8.5	12	10.4	14.2
75	79	Female	Never	old_3	Liver, bile duct	65	27	78	59	47	15.4	13.4	20.1	15.9
75	79	Female	Never	old_3	Lung	171	113	51	34	25	11.9	18.1	15.9	21.6
75	79	Female	Never	old_3	Lymphoid lineage	269	66	81	75	22	14.5	21.8	15.9	25.9
75	79	Female	Never	old_3	Melanocytic lineage	3	2	41	27	19	Inf	22.2	Inf	26.2
75	79	Female	Never	old_3	Myeloid lineage	0	0	19	1	19	Inf	22	Inf	26
75	79	Female	Never	old_3	Neuroendocrine cells	62	44	43	30	20	14.7	26.2	21.3	32
75	79	Female	Never	old_3	Ovary	164	15	93	91	25	2.8	18	3.1	21.1
75	79	Female	Never	old_3	Pancreas, gallbladder	175	49	81	72	34	17	11.7	20.9	13.7
75	79	Female	Never	old_3	Plasma cell neoplasm	59	28	57	53	8	Inf	50	Inf	59.3
75	79	Female	Never	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Never	old_3	Stomach, esophagus	72	45	59	37	35	12.3	18.5	15.2	22.3
75	79	Female	Never	old_3	Thyroid gland	0	0	19	0	19	Inf	22.2	Inf	26.3
75	79	Female	Never	old_3	Uterus	164	106	71	35	55	11.9	4.9	13.4	5.5
75	79	Female	Never	old_4	Anus	15	11	57	28	41	21.3	8.1	25	9.3
75	79	Female	Never	old_4	Bladder, urothelial	12	5	61	55	13	7.8	31.5	10.1	37.9
75	79	Female	Never	old_4	Bone and soft tissue	14	8	64	40	41	8.4	8	9.6	9.2
75	79	Female	Never	old_4	Breast	154	53	70	65	14	8.2	30.2	9.1	36.2
75	79	Female	Never	old_4	Cervix	6	3	63	59	10	5.3	43.9	6.1	52.6
75	79	Female	Never	old_4	Colon, rectum	261	77	75	71	14	4.8	32.4	6	38.1
75	79	Female	Never	old_4	Head and neck	64	41	52	36	25	11.6	16.5	12.8	19.7
75	79	Female	Never	old_4	Kidney	9	7	44	24	26	13.3	19	16.4	22.6
75	79	Female	Never	old_4	Liver, bile duct	38	20	62	47	29	18.3	20.8	23.8	24.8
75	79	Female	Never	old_4	Lung	144	98	41	32	14	13	33.4	17.4	40.2
75	79	Female	Never	old_4	Lymphoid lineage	142	59	64	58	14	20.2	37.6	22.1	45.1
75	79	Female	Never	old_4	Melanocytic lineage	3	2	26	17	11	Inf	42	Inf	50.1
75	79	Female	Never	old_4	Myeloid lineage	0	0	11	1	10	Inf	41.7	Inf	49.8
75	79	Female	Never	old_4	Neuroendocrine cells	53	40	33	24	12	18.7	43.9	27	54.3
75	79	Female	Never	old_4	Ovary	70	13	84	81	13	3.2	34	3.6	40.1
75	79	Female	Never	old_4	Pancreas, gallbladder	96	41	66	58	20	19.9	21.3	24.3	25.2
75	79	Female	Never	old_4	Plasma cell neoplasm	48	27	46	44	4	Inf	100.6	Inf	120.1
75	79	Female	Never	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Never	old_4	Stomach, esophagus	49	37	41	25	21	17.6	30.8	22.2	37.2
75	79	Female	Never	old_4	Thyroid gland	0	0	11	0	11	Inf	42	Inf	50.2
75	79	Female	Never	old_4	Uterus	93	71	49	24	33	17.2	8.4	19.4	9.4
75	79	Male	Any	old_3	Anus	13	10	45	25	27	16.3	19.3	20.1	26.1
75	79	Male	Any	old_3	Bladder, urothelial	87	8	94	91	34	5	12.6	6.7	16.9
75	79	Male	Any	old_3	Bone and soft tissue	33	10	83	71	44	4.5	11.1	5.4	15.9
75	79	Male	Any	old_3	Breast	82	78	38	5	35	102.4	13.6	110.9	18.2
75	79	Male	Any	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_3	Colon, rectum	458	107	84	77	32	4.5	17.6	6	24
75	79	Male	Any	old_3	Head and neck	387	70	91	82	51	4.7	10.2	5.8	14.4
75	79	Male	Any	old_3	Kidney	27	14	79	49	58	6.5	8.3	8.6	10.9
75	79	Male	Any	old_3	Liver, bile duct	142	37	89	74	57	10.9	10.2	14.9	13.1
75	79	Male	Any	old_3	Lung	674	167	86	75	44	6.1	10.6	9	14.1
75	79	Male	Any	old_3	Lymphoid lineage	396	84	86	79	33	14.4	16.5	17.1	21.9
75	79	Male	Any	old_3	Melanocytic lineage	6	3	63	49	27	Inf	19.2	Inf	25.9
75	79	Male	Any	old_3	Myeloid lineage	0	0	27	2	26	Inf	18.9	Inf	25.5
75	79	Male	Any	old_3	Neuroendocrine cells	158	63	76	60	39	7.1	13.2	11.8	18.8
75	79	Male	Any	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_3	Pancreas, gallbladder	230	64	84	72	43	16.4	12.3	20	17.2
75	79	Male	Any	old_3	Plasma cell neoplasm	85	32	67	63	12	Inf	40.1	Inf	54.1
75	79	Male	Any	old_3	Prostate	108	29	86	73	50	11.6	9.5	14.3	13.8
75	79	Male	Any	old_3	Stomach, esophagus	148	58	78	61	44	8.6	15.3	11.7	20.4
75	79	Male	Any	old_3	Thyroid gland	0	0	27	0	27	Inf	19.2	Inf	25.9
75	79	Male	Any	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_4	Anus	11	8	35	23	16	17.8	32.5	22	44.4
75	79	Male	Any	old_4	Bladder, urothelial	46	6	89	86	20	5.3	22.1	7.1	29.9
75	79	Male	Any	old_4	Bone and soft tissue	19	8	71	56	34	5.5	14.2	6.6	20.7
75	79	Male	Any	old_4	Breast	68	66	25	3	22	168.8	21	182.8	28.5
75	79	Male	Any	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_4	Colon, rectum	360	91	80	75	20	4.5	28.8	6.1	40.4
75	79	Male	Any	old_4	Head and neck	177	56	81	68	39	5.6	13.2	6.9	19
75	79	Male	Any	old_4	Kidney	16	10	64	36	44	9.3	10.8	12.4	14.5
75	79	Male	Any	old_4	Liver, bile duct	75	27	79	64	40	11.7	13.8	16	18
75	79	Male	Any	old_4	Lung	525	130	82	75	28	6.1	16.9	9.2	23
75	79	Male	Any	old_4	Lymphoid lineage	202	73	72	64	23	19.5	25.3	22.9	33.9
75	79	Male	Any	old_4	Melanocytic lineage	4	3	46	36	16	Inf	32.2	Inf	44
75	79	Male	Any	old_4	Myeloid lineage	0	0	16	1	15	Inf	31.8	Inf	43.5
75	79	Male	Any	old_4	Neuroendocrine cells	125	55	69	56	30	7.8	17	13.2	24.5
75	79	Male	Any	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_4	Pancreas, gallbladder	125	52	71	58	30	18.2	17.5	22.2	24.8
75	79	Male	Any	old_4	Plasma cell neoplasm	65	30	57	54	7	Inf	72.5	Inf	99
75	79	Male	Any	old_4	Prostate	61	25	76	60	40	17.4	11.8	23	17.2
75	79	Male	Any	old_4	Stomach, esophagus	96	45	66	53	29	10	22	13.9	29.6
75	79	Male	Any	old_4	Thyroid gland	0	0	16	0	16	Inf	32.2	Inf	44
75	79	Male	Any	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Current	old_3	Anus	14	11	50	23	35	17.9	14.1	22.1	19.2
75	79	Male	Current	old_3	Bladder, urothelial	164	9	97	95	41	4.8	10.3	6.4	13.8
75	79	Male	Current	old_3	Bone and soft tissue	39	16	86	59	66	5.3	7.1	6.4	10.3
75	79	Male	Current	old_3	Breast	104	99	51	4	49	129.2	9.3	139.9	12.4
75	79	Male	Current	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Current	old_3	Colon, rectum	585	128	87	78	43	4.4	12.4	5.9	17.5
75	79	Male	Current	old_3	Head and neck	941	108	96	88	68	4.3	7.2	5.3	10.6
75	79	Male	Current	old_3	Kidney	38	21	85	45	72	7.2	6.7	9.5	9.2
75	79	Male	Current	old_3	Liver, bile duct	216	50	93	77	68	10.4	8.6	14.2	11.4
75	79	Male	Current	old_3	Lung	1945	241	95	88	61	5.2	7.3	7.7	9.8
75	79	Male	Current	old_3	Lymphoid lineage	411	100	86	76	43	15	12.4	17.8	16.8
75	79	Male	Current	old_3	Melanocytic lineage	6	3	65	46	35	Inf	14	Inf	19.1
75	79	Male	Current	old_3	Myeloid lineage	0	0	35	2	34	Inf	13.8	Inf	18.8
75	79	Male	Current	old_3	Neuroendocrine cells	398	101	90	75	62	5.9	7.9	10.2	11.4
75	79	Male	Current	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Current	old_3	Pancreas, gallbladder	333	90	89	73	60	16.2	8.6	19.8	12.4
75	79	Male	Current	old_3	Plasma cell neoplasm	87	34	68	61	18	Inf	27.5	Inf	37.5
75	79	Male	Current	old_3	Prostate	132	53	89	60	73	14.3	6.4	17.5	9.3
75	79	Male	Current	old_3	Stomach, esophagus	226	74	86	67	56	7.8	11.2	10.8	15.2
75	79	Male	Current	old_3	Thyroid gland	0	0	35	0	35	Inf	14.1	Inf	19.1
75	79	Male	Current	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Current	old_4	Anus	12	9	39	21	23	19	22	23.4	30.6
75	79	Male	Current	old_4	Bladder, urothelial	85	7	94	92	27	4.9	16.8	6.6	23
75	79	Male	Current	old_4	Bone and soft tissue	24	13	77	45	58	6.9	8.1	8.3	11.9
75	79	Male	Current	old_4	Breast	80	78	37	3	35	199.8	13.1	216.4	18.1
75	79	Male	Current	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Current	old_4	Colon, rectum	454	104	84	77	30	4.4	17.9	5.9	26.2
75	79	Male	Current	old_4	Head and neck	402	85	91	79	59	4.9	8.3	6	12.3
