Lower	Upper	Sex	Exposure	scenario	predicted_CSO	total_cso_driven	total_ncso_driven	overall_ppv	ppv_first	ppv_xct	diagnostic_ls_css_first	diagnostic_ls_css_xct	diagnostic_ls_os_first	diagnostic_ls_os_xct
70	74	Male	Former	old_3	Kidney	14	8	60	45	27	9.2	16.2	11.2	20.3
70	74	Male	Former	old_3	Liver, bile duct	55	21	71	61	25	10.2	20.6	13.5	25.9
70	74	Male	Former	old_3	Lung	275	113	66	59	17	6.4	31.9	8.5	38.5
70	74	Male	Former	old_3	Lymphoid lineage	124	65	55	48	13	25.2	47.5	27.7	58.5
70	74	Male	Former	old_3	Melanocytic lineage	4	2	48	43	9	Inf	63.8	Inf	80.5
70	74	Male	Former	old_3	Myeloid lineage	0	0	9	1	8	Inf	63.5	Inf	80.1
70	74	Male	Former	old_3	Neuroendocrine cells	78	46	51	41	16	11.2	28.3	14.4	37.2
70	74	Male	Former	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Former	old_3	Pancreas, gallbladder	84	45	57	47	19	17.2	27.4	23.4	35.3
70	74	Male	Former	old_3	Plasma cell neoplasm	50	29	44	42	4	Inf	150.9	Inf	190.5
70	74	Male	Former	old_3	Prostate	57	19	74	67	23	22.4	18.4	24.6	24.3
70	74	Male	Former	old_3	Stomach, esophagus	75	39	57	48	17	9.5	36.1	12.3	46.7
70	74	Male	Former	old_3	Thyroid gland	0	0	9	0	9	Inf	63.9	Inf	80.7
70	74	Male	Former	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Former	old_4	Anus	9	8	21	14	7	34.2	74.2	31.8	94.2
70	74	Male	Former	old_4	Bladder, urothelial	22	6	77	74	12	7.3	39.2	8.5	48.6
70	74	Male	Former	old_4	Bone and soft tissue	11	7	51	41	17	7.5	25.6	8.5	33.7
70	74	Male	Former	old_4	Breast	58	57	12	2	10	309.5	46.1	399.9	57.3
70	74	Male	Former	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Former	old_4	Colon, rectum	190	82	61	57	10	6.3	58	7.4	73.9
70	74	Male	Former	old_4	Head and neck	90	44	62	51	22	8.8	21.8	9.6	28.1
70	74	Male	Former	old_4	Kidney	12	8	52	36	24	10.5	17.9	12.7	22.5
70	74	Male	Former	old_4	Liver, bile duct	46	20	66	56	21	10.4	23.3	13.6	29.4
70	74	Male	Former	old_4	Lung	259	109	64	58	14	6.5	36.4	8.7	44.2
70	74	Male	Former	old_4	Lymphoid lineage	112	63	50	43	11	27.5	53.7	30.3	66.2
70	74	Male	Former	old_4	Melanocytic lineage	3	2	36	31	7	Inf	73.5	Inf	93
70	74	Male	Former	old_4	Myeloid lineage	0	0	7	1	7	Inf	73.1	Inf	92.5
70	74	Male	Former	old_4	Neuroendocrine cells	75	45	48	40	14	11.7	30.8	15	40.7
70	74	Male	Former	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Former	old_4	Pancreas, gallbladder	73	43	50	41	16	18.8	30.8	25.7	39.7
70	74	Male	Former	old_4	Plasma cell neoplasm	47	29	40	38	3	Inf	175.4	Inf	221.9
70	74	Male	Former	old_4	Prostate	44	18	67	58	21	29	19.9	33.7	26.2
70	74	Male	Former	old_4	Stomach, esophagus	66	38	51	43	14	10.3	41.1	13.4	53.2
70	74	Male	Former	old_4	Thyroid gland	0	0	7	0	7	Inf	73.6	Inf	93.1
70	74	Male	Former	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_3	Anus	9	8	22	16	7	32.2	84.7	29.9	108.2
70	74	Male	Never	old_3	Bladder, urothelial	15	6	66	62	12	10	41	11.6	50.9
70	74	Male	Never	old_3	Bone and soft tissue	12	6	54	50	8	6.5	64.1	7.4	83.3
70	74	Male	Never	old_3	Breast	57	56	11	3	9	246.1	60.7	319.5	75.2
70	74	Male	Never	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_3	Colon, rectum	179	81	59	55	10	6.7	69.7	7.9	87.6
70	74	Male	Never	old_3	Head and neck	70	41	51	42	16	11.1	36.4	12.1	45.1
70	74	Male	Never	old_3	Kidney	12	7	51	39	19	10.5	24.1	12.7	29.3
70	74	Male	Never	old_3	Liver, bile duct	45	20	64	55	21	11.5	25.7	15.1	32
70	74	Male	Never	old_3	Lung	129	105	28	18	11	20.4	50.4	27.2	61.2
70	74	Male	Never	old_3	Lymphoid lineage	122	63	54	49	10	24.8	63.2	27.2	76.8
70	74	Male	Never	old_3	Melanocytic lineage	4	2	48	44	7	Inf	83.7	Inf	106.4
70	74	Male	Never	old_3	Myeloid lineage	0	0	7	1	6	Inf	83.4	Inf	106
70	74	Male	Never	old_3	Neuroendocrine cells	48	42	20	14	7	27.7	77.5	33.8	101.2
70	74	Male	Never	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_3	Pancreas, gallbladder	78	41	54	47	12	17.1	45.4	23.3	58.1
70	74	Male	Never	old_3	Plasma cell neoplasm	49	29	44	42	3	Inf	200.2	Inf	254.6
70	74	Male	Never	old_3	Prostate	54	16	73	70	9	21.3	54.3	23.4	70.5
70	74	Male	Never	old_3	Stomach, esophagus	59	37	45	36	13	12.2	49.4	15.7	64.1
70	74	Male	Never	old_3	Thyroid gland	0	0	7	0	7	Inf	83.8	Inf	106.6
70	74	Male	Never	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_4	Anus	9	7	19	15	6	33.7	98.7	31.4	126.3
70	74	Male	Never	old_4	Bladder, urothelial	13	6	60	56	9	10.2	50.9	11.8	63.3
70	74	Male	Never	old_4	Bone and soft tissue	10	6	48	44	7	7	72.4	8	94.3
70	74	Male	Never	old_4	Breast	56	55	9	2	7	299.3	68.9	386.8	85.4
70	74	Male	Never	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_4	Colon, rectum	170	79	57	53	7	6.7	85.4	8	108.6
70	74	Male	Never	old_4	Head and neck	64	39	46	38	13	11.7	42.7	12.8	53.2
70	74	Male	Never	old_4	Kidney	10	7	42	31	16	12.2	27.9	14.8	34
70	74	Male	Never	old_4	Liver, bile duct	38	19	58	50	18	11.8	29.9	15.5	37.2
70	74	Male	Never	old_4	Lung	125	103	25	18	9	21.4	59.1	28.6	72
70	74	Male	Never	old_4	Lymphoid lineage	110	62	49	44	8	27.1	72.7	29.8	88.4
70	74	Male	Never	old_4	Melanocytic lineage	3	2	35	31	6	Inf	97.4	Inf	124.2
70	74	Male	Never	old_4	Myeloid lineage	0	0	6	0	5	Inf	97.1	Inf	123.7
70	74	Male	Never	old_4	Neuroendocrine cells	47	41	18	13	6	29.8	88.8	36.5	116.2
70	74	Male	Never	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
70	74	Male	Never	old_4	Pancreas, gallbladder	68	40	47	41	10	18.9	52.7	25.7	67.6
70	74	Male	Never	old_4	Plasma cell neoplasm	46	28	40	39	2	Inf	234.9	Inf	299.3
70	74	Male	Never	old_4	Prostate	41	16	65	62	8	27.3	60.8	31.7	79
70	74	Male	Never	old_4	Stomach, esophagus	52	36	38	30	11	14	57.8	18	74.8
70	74	Male	Never	old_4	Thyroid gland	0	0	6	0	6	Inf	97.6	Inf	124.3
70	74	Male	Never	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Any	old_3	Anus	12	9	46	21	32	30.9	10.8	36.8	12.3
75	79	Female	Any	old_3	Bladder, urothelial	12	5	63	58	11	9.1	41.2	11.5	50.2
75	79	Female	Any	old_3	Bone and soft tissue	12	8	58	35	36	10.4	10.6	11.9	12.4
75	79	Female	Any	old_3	Breast	137	51	67	62	11	10.4	41.9	11.7	51
75	79	Female	Any	old_3	Cervix	5	2	54	50	8	6.6	67	7.4	81.2
75	79	Female	Any	old_3	Colon, rectum	182	75	63	59	11	6.3	43.9	7.8	52.7
75	79	Female	Any	old_3	Head and neck	64	41	52	35	25	12.4	17.6	13.2	21.6
75	79	Female	Any	old_3	Kidney	10	7	47	28	26	13.7	18.5	17	23
75	79	Female	Any	old_3	Liver, bile duct	36	19	60	46	26	20.8	23.5	26.8	28.7
75	79	Female	Any	old_3	Lung	240	97	65	60	13	6.8	40.3	9.1	49
75	79	Female	Any	old_3	Lymphoid lineage	108	58	52	46	11	26.5	51.7	28.9	63
75	79	Female	Any	old_3	Melanocytic lineage	3	2	32	26	8	Inf	63.9	Inf	77.1
75	79	Female	Any	old_3	Myeloid lineage	0	0	8	1	7	Inf	63.6	Inf	76.8
75	79	Female	Any	old_3	Neuroendocrine cells	73	42	51	43	15	11.9	30.7	16	39.7
75	79	Female	Any	old_3	Ovary	42	13	73	69	11	3.5	51.2	4	60.9
75	79	Female	Any	old_3	Pancreas, gallbladder	84	40	61	53	18	20.4	25.9	25.1	31.6
75	79	Female	Any	old_3	Plasma cell neoplasm	42	26	39	37	3	Inf	155.8	Inf	188.1
75	79	Female	Any	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Any	old_3	Stomach, esophagus	50	35	42	30	18	16.4	37.2	20.8	45.8
75	79	Female	Any	old_3	Thyroid gland	0	0	8	0	8	Inf	63.9	Inf	77.2
75	79	Female	Any	old_3	Uterus	78	60	40	23	22	23.5	13	26.6	14.6
75	79	Female	Any	old_4	Anus	11	9	43	20	28	31	12.1	36.8	13.8
75	79	Female	Any	old_4	Bladder, urothelial	10	5	56	52	9	9.3	49.8	11.9	60.6
75	79	Female	Any	old_4	Bone and soft tissue	10	7	52	31	31	11.3	11.6	12.9	13.6
75	79	Female	Any	old_4	Breast	115	51	60	56	10	10.8	46.9	12.1	57.2
75	79	Female	Any	old_4	Cervix	4	2	49	45	6	7	76.9	8	93.3
75	79	Female	Any	old_4	Colon, rectum	172	73	61	57	9	6.3	51.1	7.8	61.5
75	79	Female	Any	old_4	Head and neck	58	40	47	32	22	13.1	19.5	14.2	24.1
75	79	Female	Any	old_4	Kidney	9	7	40	21	23	16.5	20.4	20.4	25.4
75	79	Female	Any	old_4	Liver, bile duct	31	18	54	41	22	21.7	26.7	28	32.5
75	79	Female	Any	old_4	Lung	227	95	63	58	11	7	46	9.3	56.2
75	79	Female	Any	old_4	Lymphoid lineage	98	57	47	42	10	29.1	58.2	31.7	71.1
75	79	Female	Any	old_4	Melanocytic lineage	3	2	23	17	7	Inf	73.3	Inf	88.7
75	79	Female	Any	old_4	Myeloid lineage	0	0	7	0	6	Inf	73	Inf	88.3
75	79	Female	Any	old_4	Neuroendocrine cells	69	41	49	41	14	12.4	33.5	16.8	43.4
75	79	Female	Any	old_4	Ovary	37	13	69	66	9	3.7	59.3	4.1	70.7
75	79	Female	Any	old_4	Pancreas, gallbladder	72	39	55	47	16	22.6	29	27.6	35.6
75	79	Female	Any	old_4	Plasma cell neoplasm	39	26	35	33	3	Inf	180.2	Inf	217.9
75	79	Female	Any	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Any	old_4	Stomach, esophagus	45	34	35	24	15	19.6	42.3	25.1	52.2
75	79	Female	Any	old_4	Thyroid gland	0	0	7	0	7	Inf	73.3	Inf	88.7
75	79	Female	Any	old_4	Uterus	71	58	33	18	19	26.4	14.9	29.8	16.7
75	79	Female	Current	old_3	Anus	13	11	53	18	42	35.1	8.3	41.8	9.5
75	79	Female	Current	old_3	Bladder, urothelial	20	5	77	73	15	6.6	29.8	8.4	36.8
75	79	Female	Current	old_3	Bone and soft tissue	14	10	65	29	51	12.5	7.8	14.2	9.6
75	79	Female	Current	old_3	Breast	142	56	68	60	19	10.8	23.9	12.1	29.7
75	79	Female	Current	old_3	Cervix	6	3	64	59	11	5.5	44.6	6.2	55.1
75	79	Female	Current	old_3	Colon, rectum	225	81	70	64	18	5.8	28.3	7.2	35
75	79	Female	Current	old_3	Head and neck	123	56	75	55	45	8	9.8	8.5	12.4
75	79	Female	Current	old_3	Kidney	13	10	61	27	46	13.9	10	17.2	12.8
75	79	Female	Current	old_3	Liver, bile duct	51	23	72	54	39	17.6	14.8	22.6	18.6
75	79	Female	Current	old_3	Lung	711	111	88	84	24	4.8	21.3	6.4	26.2
75	79	Female	Current	old_3	Lymphoid lineage	112	62	54	44	18	27.6	30.7	30.1	38.5
75	79	Female	Current	old_3	Melanocytic lineage	3	2	34	26	12	Inf	42.6	Inf	52.4
75	79	Female	Current	old_3	Myeloid lineage	0	0	12	1	11	Inf	42.3	Inf	52.1
75	79	Female	Current	old_3	Neuroendocrine cells	179	55	80	69	36	7.6	12	10.1	15.8
75	79	Female	Current	old_3	Ovary	42	13	73	68	14	3.6	37.1	4	45
75	79	Female	Current	old_3	Pancreas, gallbladder	114	48	71	58	32	18.8	14.7	23	18.6
75	79	Female	Current	old_3	Plasma cell neoplasm	42	27	39	36	5	Inf	101.3	Inf	124.7
75	79	Female	Current	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Current	old_3	Stomach, esophagus	66	40	56	39	28	13	21.6	16.7	27.3
75	79	Female	Current	old_3	Thyroid gland	0	0	12	0	12	Inf	42.6	Inf	52.5
75	79	Female	Current	old_3	Uterus	79	61	40	23	23	23.7	12.7	26.8	14.3
75	79	Female	Current	old_4	Anus	12	10	49	18	38	34.8	9	41.3	10.4
75	79	Female	Current	old_4	Bladder, urothelial	17	5	73	69	13	6.7	35.2	8.5	43.4
75	79	Female	Current	old_4	Bone and soft tissue	12	9	61	26	47	13.6	8.2	15.5	10.2
75	79	Female	Current	old_4	Breast	119	55	62	54	17	11.2	26.1	12.5	32.6
75	79	Female	Current	old_4	Cervix	6	3	59	55	10	5.8	50.1	6.6	62.2
75	79	Female	Current	old_4	Colon, rectum	211	79	69	63	16	5.8	31.8	7.2	39.6
75	79	Female	Current	old_4	Head and neck	108	53	72	51	42	8.2	10.4	8.8	13.3
75	79	Female	Current	old_4	Kidney	11	9	55	21	43	16.6	10.5	20.6	13.5
75	79	Female	Current	old_4	Liver, bile duct	43	22	67	49	34	17.9	15.9	23.1	20.1
75	79	Female	Current	old_4	Lung	661	107	87	84	21	4.8	23.5	6.5	29.2
75	79	Female	Current	old_4	Lymphoid lineage	102	61	50	40	16	30.3	33.6	33.1	42.4
75	79	Female	Current	old_4	Melanocytic lineage	3	2	25	17	10	Inf	47.9	Inf	59.2
75	79	Female	Current	old_4	Myeloid lineage	0	0	10	1	9	Inf	47.6	Inf	58.8
75	79	Female	Current	old_4	Neuroendocrine cells	168	53	79	68	34	7.7	12.7	10.3	16.7
75	79	Female	Current	old_4	Ovary	37	13	69	65	12	3.8	42	4.2	51.2
75	79	Female	Current	old_4	Pancreas, gallbladder	96	46	66	52	29	20.2	15.8	24.6	20.2
75	79	Female	Current	old_4	Plasma cell neoplasm	40	27	36	33	4	Inf	115.2	Inf	142.3
75	79	Female	Current	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Current	old_4	Stomach, esophagus	58	38	50	34	24	14.9	23.6	19.4	29.8
75	79	Female	Current	old_4	Thyroid gland	0	0	10	0	10	Inf	47.9	Inf	59.2
75	79	Female	Current	old_4	Uterus	72	59	34	18	19	26.6	14.5	30.1	16.4
75	79	Female	Former	old_3	Anus	12	10	49	20	36	32.3	9.6	38.5	11
75	79	Female	Former	old_3	Bladder, urothelial	15	5	69	64	12	7.9	37.8	10	46.1
75	79	Female	Former	old_3	Bone and soft tissue	12	8	59	35	37	10.6	10.3	12.1	12.1
75	79	Female	Former	old_3	Breast	138	52	67	62	12	10.4	39.4	11.7	48
75	79	Female	Former	old_3	Cervix	5	2	58	55	8	6	63.9	6.8	77.7
75	79	Female	Former	old_3	Colon, rectum	190	76	65	60	12	6.1	41.7	7.6	50.3
75	79	Female	Former	old_3	Head and neck	65	43	53	34	28	12.7	15.8	13.6	19.5
75	79	Female	Former	old_3	Kidney	10	7	50	31	28	12.3	17.3	15.3	21.6
75	79	Female	Former	old_3	Liver, bile duct	37	19	62	48	27	19.8	22.7	25.4	27.7
75	79	Female	Former	old_3	Lung	269	98	69	64	14	6.4	37.2	8.5	45.4
75	79	Female	Former	old_3	Lymphoid lineage	108	58	53	46	12	26.6	48.7	29.1	59.6
75	79	Female	Former	old_3	Melanocytic lineage	3	2	32	26	8	Inf	60.5	Inf	73.2
75	79	Female	Former	old_3	Myeloid lineage	0	0	8	1	8	Inf	60.2	Inf	72.8
75	79	Female	Former	old_3	Neuroendocrine cells	79	43	55	46	17	11	27.3	14.9	35.3
75	79	Female	Former	old_3	Ovary	42	13	73	69	11	3.5	49.1	4	58.6
75	79	Female	Former	old_3	Pancreas, gallbladder	83	40	61	51	20	20.9	24.2	25.7	29.7
75	79	Female	Former	old_3	Plasma cell neoplasm	42	26	39	37	3	Inf	147.1	Inf	178.1
75	79	Female	Former	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Former	old_3	Stomach, esophagus	53	36	45	33	18	15.2	35.5	19.3	43.9
75	79	Female	Former	old_3	Thyroid gland	0	0	8	0	8	Inf	60.5	Inf	73.3
75	79	Female	Former	old_3	Uterus	78	60	40	23	22	23.5	12.9	26.6	14.6
75	79	Female	Former	old_4	Anus	11	9	45	19	32	32.3	10.7	38.3	12.2
75	79	Female	Former	old_4	Bladder, urothelial	12	5	63	59	10	8	45.7	10.3	55.8
75	79	Female	Former	old_4	Bone and soft tissue	10	7	53	30	33	11.4	11.2	13	13.3
75	79	Female	Former	old_4	Breast	115	51	60	56	10	10.8	44	12.1	53.8
75	79	Female	Former	old_4	Cervix	5	2	53	50	7	6.4	73.2	7.2	89.1
75	79	Female	Former	old_4	Colon, rectum	179	74	63	59	10	6.1	48.4	7.6	58.6
75	79	Female	Former	old_4	Head and neck	59	41	48	31	25	13.5	17.4	14.5	21.6
75	79	Female	Former	old_4	Kidney	9	7	43	24	25	14.7	19	18.2	23.8
75	79	Female	Former	old_4	Liver, bile duct	32	18	56	43	23	20.5	25.5	26.5	31.3
75	79	Female	Former	old_4	Lung	254	96	67	62	12	6.5	42.4	8.7	52.1
75	79	Female	Former	old_4	Lymphoid lineage	98	57	48	41	11	29.2	54.6	31.9	67
75	79	Female	Former	old_4	Melanocytic lineage	3	2	23	17	7	Inf	69.3	Inf	84.1
75	79	Female	Former	old_4	Myeloid lineage	0	0	7	1	7	Inf	69	Inf	83.7
75	79	Female	Former	old_4	Neuroendocrine cells	75	42	53	45	15	11.4	29.6	15.5	38.5
75	79	Female	Former	old_4	Ovary	37	13	69	66	9	3.7	56.7	4.2	67.9
75	79	Female	Former	old_4	Pancreas, gallbladder	72	39	55	45	17	23.2	27	28.4	33.3
75	79	Female	Former	old_4	Plasma cell neoplasm	40	26	35	33	3	Inf	170	Inf	206.2
75	79	Female	Former	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Former	old_4	Stomach, esophagus	47	34	38	27	15	17.8	40.2	23.1	49.8
75	79	Female	Former	old_4	Thyroid gland	0	0	7	0	7	Inf	69.4	Inf	84.1
75	79	Female	Former	old_4	Uterus	71	58	33	18	19	26.4	14.8	29.8	16.7
75	79	Female	Never	old_3	Anus	11	9	44	22	28	29.4	12.6	35	14.3
75	79	Female	Never	old_3	Bladder, urothelial	10	5	52	47	10	12.3	47.3	15.6	57.4
75	79	Female	Never	old_3	Bone and soft tissue	11	7	56	37	30	9.9	12.2	11.3	13.9
75	79	Female	Never	old_3	Breast	136	50	66	63	9	10.3	54.1	11.6	64.8
75	79	Female	Never	old_3	Cervix	4	2	49	45	7	7.3	78.2	8.3	93.8
75	79	Female	Never	old_3	Colon, rectum	169	73	61	57	9	6.5	52.6	8.1	62
75	79	Female	Never	old_3	Head and neck	49	37	37	24	17	18.1	26.3	19.3	31.3
75	79	Female	Never	old_3	Kidney	9	6	41	27	19	14.3	27.7	17.7	33.1
75	79	Female	Never	old_3	Liver, bile duct	31	18	55	41	22	22.9	29.2	29.5	34.9
75	79	Female	Never	old_3	Lung	118	93	29	21	9	19.1	56.2	25.4	67.5
75	79	Female	Never	old_3	Lymphoid lineage	106	57	52	47	9	26.2	64.7	28.6	77.5
75	79	Female	Never	old_3	Melanocytic lineage	3	2	32	27	7	Inf	74.7	Inf	89.3
75	79	Female	Never	old_3	Myeloid lineage	0	0	7	0	6	Inf	74.4	Inf	89
75	79	Female	Never	old_3	Neuroendocrine cells	45	38	22	16	8	28.1	73.6	39.9	91.3
75	79	Female	Never	old_3	Ovary	42	13	73	70	10	3.5	57.5	3.9	67.8
75	79	Female	Never	old_3	Pancreas, gallbladder	78	38	58	52	13	20.8	34.8	25.6	41.3
75	79	Female	Never	old_3	Plasma cell neoplasm	42	26	38	37	3	Inf	183.4	Inf	219.4
75	79	Female	Never	old_3	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Never	old_3	Stomach, esophagus	46	34	36	25	15	18.7	47.6	23.4	57.7
75	79	Female	Never	old_3	Thyroid gland	0	0	7	0	7	Inf	74.8	Inf	89.4
75	79	Female	Never	old_3	Uterus	78	60	40	23	21	23.4	13	26.5	14.6
75	79	Female	Never	old_4	Anus	10	8	40	21	24	29.7	14.1	35.3	16.1
75	79	Female	Never	old_4	Bladder, urothelial	8	5	45	40	8	12.9	57.6	16.5	69.7
75	79	Female	Never	old_4	Bone and soft tissue	10	7	50	33	26	10.7	13.7	12.2	15.6
75	79	Female	Never	old_4	Breast	113	49	60	56	7	10.7	61.3	11.9	73.7
75	79	Female	Never	old_4	Cervix	4	2	44	40	5	7.9	90.5	9	108.5
75	79	Female	Never	old_4	Colon, rectum	160	72	58	55	8	6.6	62.2	8.2	73.4
75	79	Female	Never	old_4	Head and neck	46	36	33	21	15	19.6	30.1	21.1	36
75	79	Female	Never	old_4	Kidney	8	6	33	20	16	17.3	32	21.5	38.2
75	79	Female	Never	old_4	Liver, bile duct	28	17	48	37	18	24.1	34	31.1	40.6
75	79	Female	Never	old_4	Lung	115	91	26	20	8	20.1	65.6	26.7	79
75	79	Female	Never	old_4	Lymphoid lineage	96	56	47	42	8	28.7	73.9	31.4	88.6
75	79	Female	Never	old_4	Melanocytic lineage	3	2	22	17	6	Inf	86.4	Inf	103.4
75	79	Female	Never	old_4	Myeloid lineage	0	0	6	0	5	Inf	86.1	Inf	103
75	79	Female	Never	old_4	Neuroendocrine cells	44	38	20	14	6	30.6	84.1	43.6	104.4
75	79	Female	Never	old_4	Ovary	37	12	69	66	8	3.7	67.2	4.1	79.4
75	79	Female	Never	old_4	Pancreas, gallbladder	67	37	51	45	11	23.2	40.1	28.5	47.7
75	79	Female	Never	old_4	Plasma cell neoplasm	39	26	35	34	2	Inf	213.8	Inf	255.9
75	79	Female	Never	old_4	Prostate	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Female	Never	old_4	Stomach, esophagus	41	33	29	20	12	22.9	55.5	29	67.2
75	79	Female	Never	old_4	Thyroid gland	0	0	6	0	6	Inf	86.5	Inf	103.5
75	79	Female	Never	old_4	Uterus	71	58	33	18	18	26.3	15	29.7	16.8
75	79	Male	Any	old_3	Anus	9	8	25	16	11	27.8	55.9	34.6	76.4
75	79	Male	Any	old_3	Bladder, urothelial	31	6	84	80	16	7.3	30.3	9.8	41
75	79	Male	Any	old_3	Bone and soft tissue	15	7	64	53	23	6.2	22	7.5	31.9
75	79	Male	Any	old_3	Breast	62	60	17	3	15	219.1	35.9	240.6	48.8
75	79	Male	Any	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_3	Colon, rectum	225	86	67	62	14	6	43.1	8	59.8
75	79	Male	Any	old_3	Head and neck	110	48	69	56	29	7.2	18.6	8.7	26.7
75	79	Male	Any	old_3	Kidney	15	9	61	41	33	9.6	14.8	12.8	19.7
75	79	Male	Any	old_3	Liver, bile duct	58	23	73	60	31	13.6	18.9	18.6	24.4
75	79	Male	Any	old_3	Lung	333	116	72	65	20	6.9	27.2	10.3	37.1
75	79	Male	Any	old_3	Lymphoid lineage	145	67	61	54	16	23.6	41	28.2	54.7
75	79	Male	Any	old_3	Melanocytic lineage	5	2	56	51	11	Inf	55.3	Inf	75.5
75	79	Male	Any	old_3	Myeloid lineage	0	0	11	1	10	Inf	54.9	Inf	75
75	79	Male	Any	old_3	Neuroendocrine cells	86	48	55	44	20	9.2	26.3	15.8	37.9
75	79	Male	Any	old_3	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_3	Pancreas, gallbladder	98	46	63	53	21	19.5	26.5	23.7	37.7
75	79	Male	Any	old_3	Plasma cell neoplasm	55	29	49	47	4	Inf	129.3	Inf	176.5
75	79	Male	Any	old_3	Prostate	58	20	75	65	28	15.4	17.5	18.7	25.5
75	79	Male	Any	old_3	Stomach, esophagus	81	41	60	49	21	11.1	33.5	15.1	44.9
75	79	Male	Any	old_3	Thyroid gland	0	0	11	0	11	Inf	55.5	Inf	75.7
75	79	Male	Any	old_3	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_4	Anus	9	8	22	15	9	29	64.1	36	88
75	79	Male	Any	old_4	Bladder, urothelial	25	6	80	77	13	7.1	37	9.5	50.2
75	79	Male	Any	old_4	Bone and soft tissue	13	7	59	48	21	6.7	23.7	8	34.6
75	79	Male	Any	old_4	Breast	60	58	15	2	13	263.8	40	288.1	54.5
75	79	Male	Any	old_4	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_4	Colon, rectum	211	83	65	61	12	6	51.1	8	71.9
75	79	Male	Any	old_4	Head and neck	97	46	65	53	26	7.3	20.6	8.9	29.8
75	79	Male	Any	old_4	Kidney	12	8	53	34	29	11	16.2	14.7	21.8
75	79	Male	Any	old_4	Liver, bile duct	49	22	67	56	26	13.7	21.1	18.8	27.4
75	79	Male	Any	old_4	Lung	312	112	70	64	16	7	30.9	10.5	42.4
75	79	Male	Any	old_4	Lymphoid lineage	129	65	56	49	14	25.8	46.2	30.7	61.9
75	79	Male	Any	old_4	Melanocytic lineage	4	2	43	37	9	Inf	63.5	Inf	87
75	79	Male	Any	old_4	Myeloid lineage	0	0	9	1	8	Inf	63.1	Inf	86.5
75	79	Male	Any	old_4	Neuroendocrine cells	82	47	53	42	18	9.6	28.6	16.5	41.3
75	79	Male	Any	old_4	Ovary	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Any	old_4	Pancreas, gallbladder	84	44	57	47	18	20.8	29.5	25.3	42.2
75	79	Male	Any	old_4	Plasma cell neoplasm	51	29	46	44	4	Inf	150	Inf	205.6
75	79	Male	Any	old_4	Prostate	45	20	67	56	26	19.7	18.7	25.7	27.3
75	79	Male	Any	old_4	Stomach, esophagus	70	39	54	44	17	12.1	37.7	16.8	50.7
75	79	Male	Any	old_4	Thyroid gland	0	0	9	0	9	Inf	63.6	Inf	87.2
75	79	Male	Any	old_4	Uterus	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Current	old_3	Anus	10	8	28	15	15	29.1	36.7	36.1	51
75	79	Male	Current	old_3	Bladder, urothelial	54	6	91	88	21	6.5	22.9	8.6	31.4
75	79	Male	Current	old_3	Bone and soft tissue	18	10	69	45	44	7.3	10.7	8.8	15.8
75	79	Male	Current	old_3	Breast	68	66	26	3	23	243.6	21	267.5	28.9
75	79	Male	Current	old_3	Cervix	0	0	NA	NA	NA	NA	NA	NA	NA
75	79	Male	Current	old_3	Colon, rectum	275	93	73	66	21	5.6	26.3	7.5	38.3
75	79	Male	Current	old_3	Head and neck	228	64	85	72	47	5.6	10.7	6.8	15.8
75	79	Male	Current	old_3	Kidney	19	11	70	40	50	9.9	9.7	13.2	13.5
