Sex	Exposure	Lower	Upper	SEER_Draw	NET	Stage	Rate
Female	Current	65	69	Liver/Bile-duct	NotExpected	I	11.215338488208939
Female	Former	65	69	Liver/Bile-duct	NotExpected	I	7.370079577965874
Female	Never	65	69	Liver/Bile-duct	NotExpected	I	5.3406373753375895
Female	Any	65	69	Liver/Bile-duct	NotExpected	II	2.767903905806273
Female	Current	65	69	Liver/Bile-duct	NotExpected	II	4.658127806604351
Female	Former	65	69	Liver/Bile-duct	NotExpected	II	3.0610554157685734
Female	Never	65	69	Liver/Bile-duct	NotExpected	II	2.2181560983830244
Female	Any	65	69	Liver/Bile-duct	NotExpected	III	3.61246945655229
Female	Current	65	69	Liver/Bile-duct	NotExpected	III	6.07945398349132
Female	Former	65	69	Liver/Bile-duct	NotExpected	III	3.9950697605800105
Female	Never	65	69	Liver/Bile-duct	NotExpected	III	2.894978087376819
Female	Any	65	69	Liver/Bile-duct	NotExpected	IV	3.3214846869675276
Female	Current	65	69	Liver/Bile-duct	NotExpected	IV	5.589753367925221
Female	Former	65	69	Liver/Bile-duct	NotExpected	IV	3.673266498922288
Female	Never	65	69	Liver/Bile-duct	NotExpected	IV	2.661787318059629
Female	Any	65	69	Lung	No	I	51.79482372033036
Female	Current	65	69	Lung	No	I	217.06265043156685
Female	Former	65	69	Lung	No	I	61.861945638501865
Female	Never	65	69	Lung	No	I	9.09734494683851
Female	Any	65	69	Lung	No	II	8.441295141989483
Female	Current	65	69	Lung	No	II	35.375926878116616
Female	Former	65	69	Lung	No	II	10.081990895691238
Female	Never	65	69	Lung	No	II	1.4826457199545937
Female	Any	65	69	Lung	No	III	38.835027500083754
Female	Current	65	69	Lung	No	III	162.75051044226623
Female	Former	65	69	Lung	No	III	46.3832133699669
Female	Never	65	69	Lung	No	III	6.821060789701015
Female	Any	65	69	Lung	No	IV	69.74841916872091
Female	Current	65	69	Lung	No	IV	292.3028913067203
Female	Former	65	69	Lung	No	IV	83.30509894743075
Female	Never	65	69	Lung	No	IV	12.250749845210406
Female	Any	65	69	Lung	NET	I	3.072809070845294
Female	Current	65	69	Lung	NET	I	12.877581836928501
Female	Former	65	69	Lung	NET	I	3.670056852100327
Female	Never	65	69	Lung	NET	I	0.5397142429559304
Female	Any	65	69	Lung	NET	II	1.126696659309941
Female	Current	65	69	Lung	NET	II	4.721780006873783
Female	Former	65	69	Lung	NET	II	1.3456875124367864
Female	Never	65	69	Lung	NET	II	0.19789522241717447
Female	Any	65	69	Lung	NET	III	11.792758367444048
Female	Current	65	69	Lung	NET	III	49.42129740527893
Female	Former	65	69	Lung	NET	III	14.084862630171695
Female	Never	65	69	Lung	NET	III	2.071303327966426
Female	Any	65	69	Lung	NET	IV	23.551374411878708
Female	Current	65	69	Lung	NET	IV	98.69951056792533
Female	Former	65	69	Lung	NET	IV	28.128946850875614
Female	Never	65	69	Lung	NET	IV	4.1366098310111195
Female	Any	65	69	Lymphoma	NotExpected	I	17.110079560596834
Female	Current	65	69	Lymphoma	NotExpected	I	17.110079560596834
Female	Former	65	69	Lymphoma	NotExpected	I	17.110079560596834
Female	Never	65	69	Lymphoma	NotExpected	I	17.110079560596834
Female	Any	65	69	Lymphoma	NotExpected	II	8.749098737252513
Female	Current	65	69	Lymphoma	NotExpected	II	8.749098737252513
Female	Former	65	69	Lymphoma	NotExpected	II	8.749098737252513
Female	Never	65	69	Lymphoma	NotExpected	II	8.749098737252513
Female	Any	65	69	Lymphoma	NotExpected	III	9.946343827613381
Female	Current	65	69	Lymphoma	NotExpected	III	9.946343827613381
Female	Former	65	69	Lymphoma	NotExpected	III	9.946343827613381
Female	Never	65	69	Lymphoma	NotExpected	III	9.946343827613381
Female	Any	65	69	Lymphoma	NotExpected	IV	20.274227299407706
Female	Current	65	69	Lymphoma	NotExpected	IV	20.274227299407706
Female	Former	65	69	Lymphoma	NotExpected	IV	20.274227299407706
Female	Never	65	69	Lymphoma	NotExpected	IV	20.274227299407706
Female	Any	65	69	Melanoma	NotExpected	I	36.765757376509846
Female	Current	65	69	Melanoma	NotExpected	I	36.765757376509846
Female	Former	65	69	Melanoma	NotExpected	I	36.765757376509846
Female	Never	65	69	Melanoma	NotExpected	I	36.765757376509846
Female	Any	65	69	Melanoma	NotExpected	II	6.13095465213934
Female	Current	65	69	Melanoma	NotExpected	II	6.13095465213934
Female	Former	65	69	Melanoma	NotExpected	II	6.13095465213934
Female	Never	65	69	Melanoma	NotExpected	II	6.13095465213934
Female	Any	65	69	Melanoma	NotExpected	III	3.1486878940954472
Female	Current	65	69	Melanoma	NotExpected	III	3.1486878940954472
Female	Former	65	69	Melanoma	NotExpected	III	3.1486878940954472
Female	Never	65	69	Melanoma	NotExpected	III	3.1486878940954472
Female	Any	65	69	Melanoma	NotExpected	IV	1.6109565969790662
Female	Current	65	69	Melanoma	NotExpected	IV	1.6109565969790662
Female	Former	65	69	Melanoma	NotExpected	IV	1.6109565969790662
Female	Never	65	69	Melanoma	NotExpected	IV	1.6109565969790662
Female	Any	65	69	Ovary	NotExpected	I	7.910230050118659
Female	Current	65	69	Ovary	NotExpected	I	7.910230050118659
Female	Former	65	69	Ovary	NotExpected	I	7.910230050118659
Female	Never	65	69	Ovary	NotExpected	I	7.910230050118659
Female	Any	65	69	Ovary	NotExpected	II	4.092747232891065
Female	Current	65	69	Ovary	NotExpected	II	4.092747232891065
Female	Former	65	69	Ovary	NotExpected	II	4.092747232891065
Female	Never	65	69	Ovary	NotExpected	II	4.092747232891065
Female	Any	65	69	Ovary	NotExpected	III	18.681761263054966
Female	Current	65	69	Ovary	NotExpected	III	18.681761263054966
Female	Former	65	69	Ovary	NotExpected	III	18.681761263054966
Female	Never	65	69	Ovary	NotExpected	III	18.681761263054966
Female	Any	65	69	Ovary	NotExpected	IV	14.48035702398095
Female	Current	65	69	Ovary	NotExpected	IV	14.48035702398095
Female	Former	65	69	Ovary	NotExpected	IV	14.48035702398095
Female	Never	65	69	Ovary	NotExpected	IV	14.48035702398095
Female	Any	65	69	Pancreas	No	I	2.2006740335681294
Female	Current	65	69	Pancreas	No	I	3.393333113332162
Female	Former	65	69	Pancreas	No	I	2.1062067599992735
Female	Never	65	69	Pancreas	No	I	1.9501914444437713
Female	Any	65	69	Pancreas	No	II	10.877806183943367
Female	Current	65	69	Pancreas	No	II	16.773051965599816
Female	Former	65	69	Pancreas	No	II	10.41085984071713
Female	Never	65	69	Pancreas	No	II	9.639685037701044
Female	Any	65	69	Pancreas	No	III	3.634746902289703
Female	Current	65	69	Pancreas	No	III	5.604604241239307
Female	Former	65	69	Pancreas	No	III	3.4787198738726737
Female	Never	65	69	Pancreas	No	III	3.2210369202524753
Female	Any	65	69	Pancreas	No	IV	19.64745916455871
Female	Current	65	69	Pancreas	No	IV	30.295433471280845
Female	Former	65	69	Pancreas	No	IV	18.804062154588113
Female	Never	65	69	Pancreas	No	IV	17.41116866165566
Female	Any	65	69	Pancreas	NET	I	0.2939644175915104
Female	Current	65	69	Pancreas	NET	I	0.4532789396062068
Female	Former	65	69	Pancreas	NET	I	0.28134554872109396
Female	Never	65	69	Pancreas	NET	I	0.26050513770471656
Female	Any	65	69	Pancreas	NET	II	0.2021005370941634
Female	Current	65	69	Pancreas	NET	II	0.31162927097926724
Female	Former	65	69	Pancreas	NET	II	0.1934250647457521
Female	Never	65	69	Pancreas	NET	II	0.17909728217199267
Female	Any	65	69	Pancreas	NET	III	0.0183727760994694
Female	Current	65	69	Pancreas	NET	III	0.028329933725387925
Female	Former	65	69	Pancreas	NET	III	0.017584096795068373
Female	Never	65	69	Pancreas	NET	III	0.016281571106544785
Female	Any	65	69	Pancreas	NET	IV	0.7165382678793065
Female	Current	65	69	Pancreas	NET	IV	1.104867415290129
Female	Former	65	69	Pancreas	NET	IV	0.6857797750076665
Female	Never	65	69	Pancreas	NET	IV	0.6349812731552467
Female	Any	65	69	Prostate	NotExpected	I	0
Female	Current	65	69	Prostate	NotExpected	I	0
Female	Former	65	69	Prostate	NotExpected	I	0
Female	Never	65	69	Prostate	NotExpected	I	0
Female	Any	65	69	Prostate	NotExpected	II	0
Female	Current	65	69	Prostate	NotExpected	II	0
Female	Former	65	69	Prostate	NotExpected	II	0
Female	Never	65	69	Prostate	NotExpected	II	0
Female	Any	65	69	Prostate	NotExpected	III	0
Female	Current	65	69	Prostate	NotExpected	III	0
Female	Former	65	69	Prostate	NotExpected	III	0
Female	Never	65	69	Prostate	NotExpected	III	0
Female	Any	65	69	Prostate	NotExpected	IV	0
Female	Current	65	69	Prostate	NotExpected	IV	0
Female	Former	65	69	Prostate	NotExpected	IV	0
Female	Never	65	69	Prostate	NotExpected	IV	0
Female	Any	65	69	Sarcoma	NotExpected	I	4.713791901876024
Female	Current	65	69	Sarcoma	NotExpected	I	4.713791901876024
Female	Former	65	69	Sarcoma	NotExpected	I	4.713791901876024
Female	Never	65	69	Sarcoma	NotExpected	I	4.713791901876024
Female	Any	65	69	Sarcoma	NotExpected	II	2.2555966980323667
Female	Current	65	69	Sarcoma	NotExpected	II	2.2555966980323667
Female	Former	65	69	Sarcoma	NotExpected	II	2.2555966980323667
Female	Never	65	69	Sarcoma	NotExpected	II	2.2555966980323667
Female	Any	65	69	Sarcoma	NotExpected	III	3.2550826600347325
Female	Current	65	69	Sarcoma	NotExpected	III	3.2550826600347325
Female	Former	65	69	Sarcoma	NotExpected	III	3.2550826600347325
Female	Never	65	69	Sarcoma	NotExpected	III	3.2550826600347325
Female	Any	65	69	Sarcoma	NotExpected	IV	3.052484154223442
Female	Current	65	69	Sarcoma	NotExpected	IV	3.052484154223442
Female	Former	65	69	Sarcoma	NotExpected	IV	3.052484154223442
Female	Never	65	69	Sarcoma	NotExpected	IV	3.052484154223442
Female	Any	65	69	Stomach	No	I	4.598288873007879
Female	Current	65	69	Stomach	No	I	7.012303361820086
Female	Former	65	69	Stomach	No	I	5.036460978102824
Female	Never	65	69	Stomach	No	I	3.8742007523867876
Female	Any	65	69	Stomach	No	II	1.9967344475583764
Female	Current	65	69	Stomach	No	II	3.0449821805380917
Female	Former	65	69	Stomach	No	II	2.1870037760770824
Female	Never	65	69	Stomach	No	II	1.682310596982371
Female	Any	65	69	Stomach	No	III	1.938738011322241
Female	Current	65	69	Stomach	No	III	2.956538714713334
Female	Former	65	69	Stomach	No	III	2.1234808448217315
Female	Never	65	69	Stomach	No	III	1.6334468037090242
Female	Any	65	69	Stomach	No	IV	7.017568784572384
Female	Current	65	69	Stomach	No	IV	10.701659364795699
Female	Former	65	69	Stomach	No	IV	7.686274681897462
Female	Never	65	69	Stomach	No	IV	5.912518986074971
Female	Any	65	69	Stomach	NET	I	0.2037329614514333
Female	Current	65	69	Stomach	NET	I	0.31068890405855104
Female	Former	65	69	Stomach	NET	I	0.22314672667188748
Female	Never	65	69	Stomach	NET	I	0.17165132820914422
Female	Any	65	69	Stomach	NET	II	0.016298636916114665
Female	Current	65	69	Stomach	NET	II	0.024855112324684087
Female	Former	65	69	Stomach	NET	II	0.017851738133751
Female	Never	65	69	Stomach	NET	II	0.01373210625673154
Female	Any	65	69	Stomach	NET	III	0.03259727383222933
Female	Current	65	69	Stomach	NET	III	0.049710224649368175
Female	Former	65	69	Stomach	NET	III	0.035703476267502
Female	Never	65	69	Stomach	NET	III	0.02746421251346308
Female	Any	65	69	Stomach	NET	IV	0.08149318458057334
Female	Current	65	69	Stomach	NET	IV	0.12427556162342045
Female	Former	65	69	Stomach	NET	IV	0.08925869066875501
Female	Never	65	69	Stomach	NET	IV	0.0686605312836577
Female	Any	65	69	Thyroid	NotExpected	I	20.868259549405934
Female	Current	65	69	Thyroid	NotExpected	I	20.868259549405934
Female	Former	65	69	Thyroid	NotExpected	I	20.868259549405934
Female	Never	65	69	Thyroid	NotExpected	I	20.868259549405934
Female	Any	65	69	Thyroid	NotExpected	II	3.929248870113369
Female	Current	65	69	Thyroid	NotExpected	II	3.929248870113369
Female	Former	65	69	Thyroid	NotExpected	II	3.929248870113369
Female	Never	65	69	Thyroid	NotExpected	II	3.929248870113369
Female	Any	65	69	Thyroid	NotExpected	III	6.335678800134954
Female	Current	65	69	Thyroid	NotExpected	III	6.335678800134954
Female	Former	65	69	Thyroid	NotExpected	III	6.335678800134954
Female	Never	65	69	Thyroid	NotExpected	III	6.335678800134954
Female	Any	65	69	Thyroid	NotExpected	IV	3.609644895032377
Female	Current	65	69	Thyroid	NotExpected	IV	3.609644895032377
Female	Former	65	69	Thyroid	NotExpected	IV	3.609644895032377
Female	Never	65	69	Thyroid	NotExpected	IV	3.609644895032377
Female	Any	65	69	Urothelial Tract	No	I	1.337591622974547
Female	Current	65	69	Urothelial Tract	No	I	1.337591622974547
Female	Former	65	69	Urothelial Tract	No	I	1.337591622974547
Female	Never	65	69	Urothelial Tract	No	I	1.337591622974547
Female	Any	65	69	Urothelial Tract	No	II	0.6044885219211895
Female	Current	65	69	Urothelial Tract	No	II	0.6044885219211895
Female	Former	65	69	Urothelial Tract	No	II	0.6044885219211895
Female	Never	65	69	Urothelial Tract	No	II	0.6044885219211895
Female	Any	65	69	Urothelial Tract	No	III	1.041778090970561
Female	Current	65	69	Urothelial Tract	No	III	1.041778090970561
Female	Former	65	69	Urothelial Tract	No	III	1.041778090970561
Female	Never	65	69	Urothelial Tract	No	III	1.041778090970561
Female	Any	65	69	Urothelial Tract	No	IV	1.3890374546274142
Female	Current	65	69	Urothelial Tract	No	IV	1.3890374546274142
Female	Former	65	69	Urothelial Tract	No	IV	1.3890374546274142
Female	Never	65	69	Urothelial Tract	No	IV	1.3890374546274142
Female	Any	65	69	Urothelial Tract	NET	I	0.005861790469830713
Female	Current	65	69	Urothelial Tract	NET	I	0.005861790469830713
Female	Former	65	69	Urothelial Tract	NET	I	0.005861790469830713
Female	Never	65	69	Urothelial Tract	NET	I	0.005861790469830713
Female	Any	65	69	Urothelial Tract	NET	II	0
Female	Current	65	69	Urothelial Tract	NET	II	0
Female	Former	65	69	Urothelial Tract	NET	II	0
Female	Never	65	69	Urothelial Tract	NET	II	0
Female	Any	65	69	Urothelial Tract	NET	III	0
Female	Current	65	69	Urothelial Tract	NET	III	0
Female	Former	65	69	Urothelial Tract	NET	III	0
Female	Never	65	69	Urothelial Tract	NET	III	0
Female	Any	65	69	Urothelial Tract	NET	IV	0.011723580939661426
Female	Current	65	69	Urothelial Tract	NET	IV	0.011723580939661426
Female	Former	65	69	Urothelial Tract	NET	IV	0.011723580939661426
Female	Never	65	69	Urothelial Tract	NET	IV	0.011723580939661426
Female	Any	65	69	Uterus	No	I	69.89605276215866
Female	Current	65	69	Uterus	No	I	69.89605276215866
Female	Former	65	69	Uterus	No	I	69.89605276215866
Female	Never	65	69	Uterus	No	I	69.89605276215866
Female	Any	65	69	Uterus	No	II	7.492979817823497
Female	Current	65	69	Uterus	No	II	7.492979817823497
Female	Former	65	69	Uterus	No	II	7.492979817823497
Female	Never	65	69	Uterus	No	II	7.492979817823497
Female	Any	65	69	Uterus	No	III	14.403172316482944
Female	Current	65	69	Uterus	No	III	14.403172316482944
Female	Former	65	69	Uterus	No	III	14.403172316482944
Female	Never	65	69	Uterus	No	III	14.403172316482944
Female	Any	65	69	Uterus	No	IV	7.998916061932946
Female	Current	65	69	Uterus	No	IV	7.998916061932946
Female	Former	65	69	Uterus	No	IV	7.998916061932946
Female	Never	65	69	Uterus	No	IV	7.998916061932946
Female	Any	65	69	Uterus	NET	I	0
Female	Current	65	69	Uterus	NET	I	0
Female	Former	65	69	Uterus	NET	I	0
Female	Never	65	69	Uterus	NET	I	0
Female	Any	65	69	Uterus	NET	II	0.016519591324068373
Female	Current	65	69	Uterus	NET	II	0.016519591324068373
Female	Former	65	69	Uterus	NET	II	0.016519591324068373
Female	Never	65	69	Uterus	NET	II	0.016519591324068373
Female	Any	65	69	Uterus	NET	III	0.08259795662034188
Female	Current	65	69	Uterus	NET	III	0.08259795662034188
Female	Former	65	69	Uterus	NET	III	0.08259795662034188
Female	Never	65	69	Uterus	NET	III	0.08259795662034188
Female	Any	65	69	Uterus	NET	IV	0.08259795662034188
Female	Current	65	69	Uterus	NET	IV	0.08259795662034188
Female	Former	65	69	Uterus	NET	IV	0.08259795662034188
Female	Never	65	69	Uterus	NET	IV	0.08259795662034188
Female	Any	70	74	Anus	NotExpected	I	1.8717840125889253
Female	Current	70	74	Anus	NotExpected	I	1.8717840125889253
Female	Former	70	74	Anus	NotExpected	I	1.8717840125889253
Female	Never	70	74	Anus	NotExpected	I	1.8717840125889253
Female	Any	70	74	Anus	NotExpected	II	2.574940969699051
Female	Current	70	74	Anus	NotExpected	II	2.574940969699051
Female	Former	70	74	Anus	NotExpected	II	2.574940969699051
Female	Never	70	74	Anus	NotExpected	II	2.574940969699051
Female	Any	70	74	Anus	NotExpected	III	2.1886998242441935
Female	Current	70	74	Anus	NotExpected	III	2.1886998242441935
Female	Former	70	74	Anus	NotExpected	III	2.1886998242441935
Female	Never	70	74	Anus	NotExpected	III	2.1886998242441935
Female	Any	70	74	Anus	NotExpected	IV	0.6932533379958984
Female	Current	70	74	Anus	NotExpected	IV	0.6932533379958984
Female	Former	70	74	Anus	NotExpected	IV	0.6932533379958984
Female	Never	70	74	Anus	NotExpected	IV	0.6932533379958984
Female	Any	70	74	Bladder	No	I	9.240822777075216
Female	Current	70	74	Bladder	No	I	20.787933522486156
Female	Former	70	74	Bladder	No	I	12.632667294433892
Female	Never	70	74	Bladder	No	I	5.330239364740039
Female	Any	70	74	Bladder	No	II	4.930737526573715
Female	Current	70	74	Bladder	No	II	11.092069006401193
Female	Former	70	74	Bladder	No	II	6.7405650115822615
Female	Never	70	74	Bladder	No	II	2.8441202580515874
Female	Any	70	74	Bladder	No	III	1.974019044729687
Female	Current	70	74	Bladder	No	III	4.440705948366912
Female	Former	70	74	Bladder	No	III	2.6985828455460457
Female	Never	70	74	Bladder	No	III	1.1386425508633105
Female	Any	70	74	Bladder	No	IV	3.887696895952352
Female	Current	70	74	Bladder	No	IV	8.74566979350863
Female	Former	70	74	Bladder	No	IV	5.314676259132168
Female	Never	70	74	Bladder	No	IV	2.242479434232982
Female	Any	70	74	Bladder	NET	I	0.03889956552297276
Female	Current	70	74	Bladder	NET	I	0.08750753062284057
Female	Former	70	74	Bladder	NET	I	0.053177653224649256
Female	Never	70	74	Bladder	NET	I	0.022437828364830912
Female	Any	70	74	Bladder	NET	II	0.07779913104594552
Female	Current	70	74	Bladder	NET	II	0.17501506124568114
Female	Former	70	74	Bladder	NET	II	0.10635530644929851
Female	Never	70	74	Bladder	NET	II	0.044875656729661824
Female	Any	70	74	Bladder	NET	III	0.031119652418378208
Female	Current	70	74	Bladder	NET	III	0.07000602449827245
Female	Former	70	74	Bladder	NET	III	0.042542122579719406
Female	Never	70	74	Bladder	NET	III	0.01795026269186473
Female	Any	70	74	Bladder	NET	IV	0.07001921794135098
Female	Current	70	74	Bladder	NET	IV	0.15751355512111304
Female	Former	70	74	Bladder	NET	IV	0.09571977580436868
Female	Never	70	74	Bladder	NET	IV	0.04038809105669565
Female	Any	70	74	Breast	NotExpected	I	253.35287096181068
Female	Current	70	74	Breast	NotExpected	I	253.35287096181068
Female	Former	70	74	Breast	NotExpected	I	253.35287096181068
Female	Never	70	74	Breast	NotExpected	I	253.35287096181068
Female	Any	70	74	Breast	NotExpected	II	131.68282910766098
Female	Current	70	74	Breast	NotExpected	II	131.68282910766098
Female	Former	70	74	Breast	NotExpected	II	131.68282910766098
Female	Never	70	74	Breast	NotExpected	II	131.68282910766098
Female	Any	70	74	Breast	NotExpected	III	37.24626398537433
Female	Current	70	74	Breast	NotExpected	III	37.24626398537433
Female	Former	70	74	Breast	NotExpected	III	37.24626398537433
Female	Never	70	74	Breast	NotExpected	III	37.24626398537433
Female	Any	70	74	Breast	NotExpected	IV	24.01275119022053
Female	Current	70	74	Breast	NotExpected	IV	24.01275119022053
Female	Former	70	74	Breast	NotExpected	IV	24.01275119022053
Female	Never	70	74	Breast	NotExpected	IV	24.01275119022053
Female	Any	70	74	Cervix	No	I	3.748163071671827
Female	Current	70	74	Cervix	No	I	5.724686363485909
Female	Former	70	74	Cervix	No	I	4.519489234330981
Female	Never	70	74	Cervix	No	I	3.0129928228873206
Female	Any	70	74	Cervix	No	II	2.2718818618388195
Female	Current	70	74	Cervix	No	II	3.4699160269242415
Female	Former	70	74	Cervix	No	II	2.739407389677033
Female	Never	70	74	Cervix	No	II	1.826271593118022
Female	Any	70	74	Cervix	No	III	2.9083623834434693
Female	Current	70	74	Cervix	No	III	4.442032579214302
Female	Former	70	74	Cervix	No	III	3.5068678256955015
Female	Never	70	74	Cervix	No	III	2.337911883797001
Female	Any	70	74	Cervix	No	IV	2.749242253042307
Female	Current	70	74	Cervix	No	IV	4.1990034411417865
Female	Former	70	74	Cervix	No	IV	3.315002716690884
Female	Never	70	74	Cervix	No	IV	2.210001811127256
Female	Any	70	74	Cervix	NET	I	0.01847729362341206
Female	Current	70	74	Cervix	NET	I	0.028220946852478224
Female	Former	70	74	Cervix	NET	I	0.022279694883535442
Female	Never	70	74	Cervix	NET	I	0.014853129922356961
Female	Any	70	74	Cervix	NET	II	0.00923864681170603
Female	Current	70	74	Cervix	NET	II	0.014110473426239112
Female	Former	70	74	Cervix	NET	II	0.011139847441767721
Female	Never	70	74	Cervix	NET	II	0.007426564961178481
Female	Any	70	74	Cervix	NET	III	0.027715940435118092
Female	Current	70	74	Cervix	NET	III	0.04233142027871734
Female	Former	70	74	Cervix	NET	III	0.03341954232530316
Female	Never	70	74	Cervix	NET	III	0.022279694883535442
Female	Any	70	74	Cervix	NET	IV	0.09238646811706032
Female	Current	70	74	Cervix	NET	IV	0.14110473426239115
Female	Former	70	74	Cervix	NET	IV	0.11139847441767722
Female	Never	70	74	Cervix	NET	IV	0.07426564961178482
Female	Any	70	74	Colon/Rectum	No	I	39.05424216739686
Female	Current	70	74	Colon/Rectum	No	I	52.648786423327614
Female	Former	70	74	Colon/Rectum	No	I	41.84009517085639
Female	Never	70	74	Colon/Rectum	No	I	34.866745975713656
Female	Any	70	74	Colon/Rectum	No	II	39.13004293934135
Female	Current	70	74	Colon/Rectum	No	II	52.75097298313137
Female	Former	70	74	Colon/Rectum	No	II	41.92130303295208
Female	Never	70	74	Colon/Rectum	No	II	34.93441919412673
Female	Any	70	74	Colon/Rectum	No	III	37.84985212427894
Female	Current	70	74	Colon/Rectum	No	III	51.02515552866816
Female	Former	70	74	Colon/Rectum	No	III	40.54979247311377
Female	Never	70	74	Colon/Rectum	No	III	33.791493727594805
Female	Any	70	74	Colon/Rectum	No	IV	27.5830586797983
Female	Current	70	74	Colon/Rectum	No	IV	37.18455370636143
Female	Former	70	74	Colon/Rectum	No	IV	29.550638707042197
Female	Never	70	74	Colon/Rectum	No	IV	24.625532255868496
Female	Any	70	74	Colon/Rectum	NET	I	0.13114710662030818
Female	Current	70	74	Colon/Rectum	NET	I	0.17679861708478295
Female	Former	70	74	Colon/Rectum	NET	I	0.14050221225280765
Female	Never	70	74	Colon/Rectum	NET	I	0.1170851768773397
Female	Any	70	74	Colon/Rectum	NET	II	0.07868826397218491
Female	Current	70	74	Colon/Rectum	NET	II	0.10607917025086977
Female	Former	70	74	Colon/Rectum	NET	II	0.0843013273516846
Female	Never	70	74	Colon/Rectum	NET	II	0.07025110612640383
Female	Any	70	74	Colon/Rectum	NET	III	0.20983537059249308
Female	Current	70	74	Colon/Rectum	NET	III	0.28287778733565266
Female	Former	70	74	Colon/Rectum	NET	III	0.2248035396044922
Female	Never	70	74	Colon/Rectum	NET	III	0.1873362830037435
Female	Any	70	74	Colon/Rectum	NET	IV	0.498359005157171
Female	Current	70	74	Colon/Rectum	NET	IV	0.6718347449221751
Female	Former	70	74	Colon/Rectum	NET	IV	0.533908406560669
Female	Never	70	74	Colon/Rectum	NET	IV	0.4449236721338908
Female	Any	70	74	Esophagus	No	I	1.8093574001207284
Female	Current	70	74	Esophagus	No	I	4.243052524119965
Female	Former	70	74	Esophagus	No	I	2.4859295964844037
Female	Never	70	74	Esophagus	No	I	0.998365299792933
Female	Any	70	74	Esophagus	No	II	2.1963857210021684
Female	Current	70	74	Esophagus	No	II	5.150657342113543
Female	Former	70	74	Esophagus	No	II	3.017679242791229
Female	Never	70	74	Esophagus	No	II	1.2119193746149513
Female	Any	70	74	Esophagus	No	III	1.9254658963851607
Female	Current	70	74	Esophagus	No	III	4.515333969518039
Female	Former	70	74	Esophagus	No	III	2.645454490376452
Female	Never	70	74	Esophagus	No	III	1.0624315222395386
Female	Any	70	74	Esophagus	No	IV	2.4866569616632472
Female	Current	70	74	Esophagus	No	IV	5.831360955608723
Female	Former	70	74	Esophagus	No	IV	3.4164914775213466
Female	Never	70	74	Esophagus	No	IV	1.3720849307314642
Female	Any	70	74	Esophagus	NET	I	0.023339739313783657
Female	Current	70	74	Esophagus	NET	I	0.054733100160888
Female	Former	70	74	Esophagus	NET	I	0.03206715750602615
Female	Never	70	74	Esophagus	NET	I	0.012878376508444235
Female	Any	70	74	Esophagus	NET	II	0.015559826209189104
Female	Current	70	74	Esophagus	NET	II	0.036488733440591996
Female	Former	70	74	Esophagus	NET	II	0.021378105004017434
Female	Never	70	74	Esophagus	NET	II	0.008585584338962823
Female	Any	70	74	Esophagus	NET	III	0.015559826209189104
Female	Current	70	74	Esophagus	NET	III	0.036488733440591996
Female	Former	70	74	Esophagus	NET	III	0.021378105004017434
Female	Never	70	74	Esophagus	NET	III	0.008585584338962823
Female	Any	70	74	Esophagus	NET	IV	0.05445939173216186
Female	Current	70	74	Esophagus	NET	IV	0.12771056704207198
Female	Former	70	74	Esophagus	NET	IV	0.07482336751406102
Female	Never	70	74	Esophagus	NET	IV	0.03004954518636988
Female	Any	70	74	Gallbladder	No	I	3.3781211907188906
Female	Current	70	74	Gallbladder	No	I	3.3781211907188906
Female	Former	70	74	Gallbladder	No	I	3.3781211907188906
Female	Never	70	74	Gallbladder	No	I	3.3781211907188906
Female	Any	70	74	Gallbladder	No	II	3.8910296437599787
Female	Current	70	74	Gallbladder	No	II	3.8910296437599787
Female	Former	70	74	Gallbladder	No	II	3.8910296437599787
Female	Never	70	74	Gallbladder	No	II	3.8910296437599787
Female	Any	70	74	Gallbladder	No	III	1.246898135841266
Female	Current	70	74	Gallbladder	No	III	1.246898135841266
Female	Former	70	74	Gallbladder	No	III	1.246898135841266
Female	Never	70	74	Gallbladder	No	III	1.246898135841266
Female	Any	70	74	Gallbladder	No	IV	5.588933488309787
Female	Current	70	74	Gallbladder	No	IV	5.588933488309787
Female	Former	70	74	Gallbladder	No	IV	5.588933488309787
Female	Never	70	74	Gallbladder	No	IV	5.588933488309787
Female	Any	70	74	Gallbladder	NET	I	0
Female	Current	70	74	Gallbladder	NET	I	0
Female	Former	70	74	Gallbladder	NET	I	0
Female	Never	70	74	Gallbladder	NET	I	0
Female	Any	70	74	Gallbladder	NET	II	0.020746434945585472
Female	Current	70	74	Gallbladder	NET	II	0.020746434945585472
Female	Former	70	74	Gallbladder	NET	II	0.020746434945585472
Female	Never	70	74	Gallbladder	NET	II	0.020746434945585472
Female	Any	70	74	Gallbladder	NET	III	0
Female	Current	70	74	Gallbladder	NET	III	0
Female	Former	70	74	Gallbladder	NET	III	0
Female	Never	70	74	Gallbladder	NET	III	0
Female	Any	70	74	Gallbladder	NET	IV	0.10373217472792737
Female	Current	70	74	Gallbladder	NET	IV	0.10373217472792737
Female	Former	70	74	Gallbladder	NET	IV	0.10373217472792737
Female	Never	70	74	Gallbladder	NET	IV	0.10373217472792737
Female	Any	70	74	Head and Neck	No	I	9.590490843356422
Female	Current	70	74	Head and Neck	No	I	28.70797009445397
Female	Former	70	74	Head and Neck	No	I	9.535509501338067
Female	Never	70	74	Head and Neck	No	I	5.072079521988334
